text,date,title,rating,product name
"
  Good costume, a lot of comments. It was a bit too roomy, but it worked out.The antennae's on the  headband were quite floppy, had to tape them to stay UP.
","Reviewed in the United States on November 1, 2019","Over all , good comtume",4,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Although a little thinner than I had imagined, this would have been a really cute and practical costume.  However, the description says Striped woven tunic romper with matching leg warmers, but leg warmers were not included.  This was a huge disappointment.
","Reviewed in the United States on October 15, 2020",DID NOT COME WITH LEG WARMERS AS ADVERTISED!,2,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  The antennas on the headband both broke off almost immediately after I stated wearing it. Very cheaply made! I guess if you buy a head band somewhere else that matches the outfit it would be fine.  Also they show the legwarmers in the photo giving the indication that it’s part of the outfit, there not! I ended up purchasing the legwarmers separately because they weren’t included!
","Reviewed in the United States on October 25, 2020",Cheaply made headband not happy that the antennas broke off immediately after putting it on!,2,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  It was a big heart at a Halloween party.  Very comfortable.
","Reviewed in the United States on November 26, 2018",Big hit at Party,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
   It was not too thick and was perfect. Only thing I had ccx to by the leggings,fishnets and bodysuit.but it won the costume contest at my job
","Reviewed in the United States on October 30, 2020",Fun,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Worked out very well for costume party. Got some compliments too.
","Reviewed in the United States on October 30, 2018",Felt like a cute bumble bee.,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  So cute and a great fit. Love this costume!!
","Reviewed in the United States on January 6, 2019",Fantastic!,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Disappointing.  Giving two star because the romper is cute.  The wings are very cheap and won’t hold their shape.  The headpiece was broken when I opened the package (had to glue them back together).  And there were no leggings at all!  The package sent even says three pieces (romper, wings, and headpiece).  But it said leggings were included when I read the description on Amazon!
","Reviewed in the United States on October 14, 2020",Not as advertised,2,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Cute and well made costume.  Added a crown and was queen bee
","Reviewed in the United States on December 12, 2018",Cute costume,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  worked out well loved all the accessories
","Reviewed in the United States on November 19, 2018",Liked a lot,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Doesn’t include the leg warmers as advertised. Very disappointed.
","Reviewed in the United States on September 17, 2020",No leg warmers!,1,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  The leg warmers got hot after a few hours. Super cute though.
","Reviewed in the United States on January 1, 2020",Cute,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  This costume was a perfect fit and very comfortable.
","Reviewed in the United States on November 7, 2019",perfect,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Cute costume. Cheaply made, not mad though. But my fuzzy leg warmers weren’t with it. The package with the image when it arrived mentions only the antenna and wings and romper are in the costume set, but the Amazon description mentions leg warmers are included and that’s the whole real son I really bought the bee outfit in the first place.
","Reviewed in the United States on October 13, 2020","Not upset with the order, but won’t buy again.",3,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Product fit. lots of complement. easy to wear.
","Reviewed in the United States on November 25, 2019",great fit. good quality,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Liked that it was baggy, covered my butt, and was quick/easy to put on.
","Reviewed in the United States on October 30, 2020",Go with this one,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  I bought this to wear to costume party. I love how it fits. My husband is going as a bee keeper.
","Reviewed in the United States on September 18, 2019",So cute and comfortable!,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Perfect for The fun adult!
","Reviewed in the United States on December 23, 2019",You'll have them buzzing!,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Love this costume very comfortable. I was the eye of attention.
","Reviewed in the United States on October 31, 2019",Cute costume.,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Cute but way too baggy didn’t look right
","Reviewed in the United States on December 27, 2019",Not what I expected,3,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Great costume for the party I went to. Added some bee glasses and got many compliments.
","Reviewed in the United States on July 11, 2019",Awesome,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Missing the leg warmers. I had to spend an addition $10.94 to order them rather than sending it back to take a chance on getting another one. The package didn't mention them though the ad did.
","Reviewed in the United States on September 21, 2020",Missing the leg warmers,1,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  I'm 5'10"" and considered Plus size and this costume fits! And I did not get too hot in it with the long sleeve shirt and tights underneath.
","Reviewed in the United States on November 19, 2019",It fits!,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Had so much fun at the Halloween Party... its a keeper
","Reviewed in the United States on December 28, 2017",Here's the Buzzzzz,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Easy wear
","Reviewed in the United States on November 24, 2019",Cute,4,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  It worked out great for Halloween.
","Reviewed in the United States on December 8, 2018",Great costume,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
"
  Very comfortable and fun. Tough to find a costume for a plus size but loved this.
","Reviewed in the United States on January 8, 2020",Loved it,5,"AMSCAN Darling Bee Halloween Costume for Women, Plus Size, with Included Accessories"
